9780679722632,ThinMan,201,The Thin Man,2015-12-29 21:32:14.333217+00,http://ecx.images-amazon.com/images/I/5101Yc%2BjRkL.jpg,64
9781847946249,"",400,The Power of Habit,2013-06-04 20:38:00.71467+00,http://ecx.images-amazon.com/images/I/41Jb0Jg99rL.jpg,198
9781784297619,"",480,Rotherweird,2017-09-18 14:06:58.314041+00,https://images-eu.ssl-images-amazon.com/images/I/61i2UAiwqPL.jpg,336
9780745335933,"",466,"Small Places, Large Issues",2017-08-05 20:28:30.680733+00,https://images-eu.ssl-images-amazon.com/images/I/519-KJVUnhL.jpg,326
9780575085428,"",416,Heart Shaped Box,2013-06-06 00:55:30.68517+00,http://ecx.images-amazon.com/images/I/519BH6NcG2L.jpg,121
9781563896453,"",128,"100 Bullets: First Shot, Last Call",2016-08-23 20:43:24.39229+00,http://ecx.images-amazon.com/images/I/51Rs9AhrMIL.jpg,"286,285"
9781784703455,"",240,Murder for Christmas,2017-12-27 23:37:50.620255+00,https://images-eu.ssl-images-amazon.com/images/I/51hkOIVokkL.jpg,344
9780571241026,BicycleD,320,Bicycle Diaries,2012-01-16 04:34:28.481531+00,http://ecx.images-amazon.com/images/I/41kFCCyJ0VL.jpg,124
9780099981107,"",234,Wise Children,2014-04-21 22:40:00.113349+00,http://ecx.images-amazon.com/images/I/411VILIYJyL.jpg,164
9780345543998,"",205,The Last Days of New Paris,2017-03-08 23:49:26.65834+00,https://images-eu.ssl-images-amazon.com/images/I/41DNVAsSOLL.jpg,261
9780140035100,We,222,We,2016-05-06 22:15:13.904028+00,https://s3-eu-west-1.amazonaws.com/shelvdpics/we.jpeg,240
9780140278828,GGtHaF,304,The Girls' Guide to Hunting and Fishing,2016-02-05 22:02:49.323566+00,http://ecx.images-amazon.com/images/I/51J6PcW%2B5OL.jpg,141
9781509857487,"",448,The Miniaturist,2018-02-14 17:45:13.774759+00,https://images-eu.ssl-images-amazon.com/images/I/51NXz2TNZFL.jpg,342
9780330294911,Manwmhwfah,233,The man who mistook his wife for a hat,2012-04-26 22:45:01.739463+00,http://ecx.images-amazon.com/images/I/41yxriOGvVL.jpg,163
9781476781303,"",400,The Warrior's Apprentice,2016-06-16 10:42:38.699909+00,http://ecx.images-amazon.com/images/I/51%2BJBf8qJ9L.jpg,266
9781447294146,"",449,Uprooted,2017-07-10 08:47:17.471557+00,https://images-eu.ssl-images-amazon.com/images/I/51qFQs1lfAL.jpg,309
9780373803132,"",336,Hard Magic,2016-03-03 00:16:48.167343+00,http://ecx.images-amazon.com/images/I/51vHoy6AClL.jpg,248
9780241002889,TOTypist,368,The Other Typist,2013-09-08 16:26:49.89703+00,http://ecx.images-amazon.com/images/I/51ZPIxLEF9L.jpg,30
9781846685743,"",192,Dolly,2012-12-05 04:32:52.30852+00,http://ecx.images-amazon.com/images/I/515fgldqzDL.jpg,81
9780374117269,BurGuide,304,A Burglar's Guide to the City,2016-05-24 17:47:29.63433+00,http://ecx.images-amazon.com/images/I/51zKqKwYDoL.jpg,218
9780241953501,VLight,295,Virtual Light,2014-10-08 21:26:53.164223+00,http://ecx.images-amazon.com/images/I/51ozN4krrvL.jpg,175
9780618001811,PBRewards,431,Punished by Rewards,2014-09-25 21:34:43.721653+00,http://ecx.images-amazon.com/images/I/51RtwMwCv9L.jpg,217
9780007248896,InventMurder,256,The Invention of Murder,2016-09-21 21:33:20.438611+00,http://ecx.images-amazon.com/images/I/51yhOPgIEkL.jpg,17
9780141042015,Hawksmoor,270,Hawksmoor,2014-08-31 18:56:33.431922+00,http://ecx.images-amazon.com/images/I/61qcV4b2JfL.jpg,53
9780802125767,"",368,The Angel of History,2016-12-14 22:24:51.096999+00,http://ecx.images-amazon.com/images/I/515Amq2oKpL.jpg,300
9781447289234,"",353,Stories of Your Life and Others,2017-08-17 21:42:26.110466+00,https://images-eu.ssl-images-amazon.com/images/I/61cJOU4YnIL.jpg,334
9781000000000,"",188,The King in Yellow and Other Tales of Carcosa,2014-03-28 22:27:28.362495+00,/static/images/unknown.png,185
9781439199039,SKwhisperer,338,The Serial Killer Whisperer,2016-12-19 23:10:35.291334+00,http://ecx.images-amazon.com/images/I/51PXsinUUzL.jpg,301
9781841496559,"",512,The Naming of the Beasts,2014-04-10 22:34:08.764842+00,http://ecx.images-amazon.com/images/I/51y5kuiZkYL.jpg,120
9781473619814,"",432,The Long Way to a Small Angry Planet,2017-03-26 21:03:36.658854+00,http://ecx.images-amazon.com/images/I/51W4n-1TENL.jpg,133
9780099547020,C,320,C. Tom McCarthy,2011-10-25 21:09:04.744649+00,http://ecx.images-amazon.com/images/I/61rzrubZHCL.jpg,107
9780552555708,NCrosses,410,Noughts & Crosses,2016-06-11 21:47:02.549928+00,http://ecx.images-amazon.com/images/I/416hY2BJtTL.jpg,269
9781563897115,"",224,100 Bullets: Split Second Chance,2016-08-23 20:41:53.763928+00,http://ecx.images-amazon.com/images/I/51T3qM1lKML.jpg,"286,285"
9781906021658,"",283,Keeper,2016-07-27 10:33:43.31472+00,http://ecx.images-amazon.com/images/I/41EN1Yrgh2L.jpg,275
9781409133827,HoSilk,320,The House of Silk,2011-12-11 17:06:40.27906+00,http://ecx.images-amazon.com/images/I/510nhXHVPWL.jpg,226
9780141043531,BShort,288,The Big Short,2013-10-16 20:52:17.874021+00,http://ecx.images-amazon.com/images/I/51ojfAkblEL.jpg,138
9781416914280,"",496,City of Bones,2012-12-26 22:50:01.320354+00,http://ecx.images-amazon.com/images/I/51zpZUymSNL.jpg,31
9780470674345,FiftyMyths,320,50 Great Myths of Human Sexuality,2015-08-06 13:45:26.995029+00,http://ecx.images-amazon.com/images/I/41vJy%2B9KqdL.jpg,131
9780141194530,"",240,The Spy Who Came in from the Cold,2016-10-02 17:37:00+00,http://ecx.images-amazon.com/images/I/51in3KFi6WL.jpg,289
9781400067886,"",624,Night Film,2015-06-06 21:55:46.234787+00,http://ecx.images-amazon.com/images/I/51LmyhghUwL.jpg,25
9781908276421,"",114,Signs Preceding the End of the World,2015-08-09 21:33:17.131046+00,http://ecx.images-amazon.com/images/I/51va80DUeoL.jpg,168
9781842778609,"",248,Sex at the Margins,2013-10-28 09:31:23.431687+00,http://ecx.images-amazon.com/images/I/51GCW-MGXfL.jpg,68
9780575096721,"",336,The White Cat,2017-03-13 23:33:05.158034+00,"https://images-na.ssl-images-amazon.com/images/I/51gU8KEuD1L._SX323_BO1,204,203,200_.jpg",319
9780857867971,TimeBeing,422,A Tale for the Time Being,2015-04-29 19:23:10.150068+00,http://ecx.images-amazon.com/images/I/513Vcm0rDbL.jpg,54
9781409128014,BellmanAB,320,Bellman and Black,2017-12-16 19:13:36.214047+00,http://ecx.images-amazon.com/images/I/51eq1jemquL.jpg,199
9781780226347,"",288,The Enchanted,2015-04-10 20:37:26.319105+00,http://ecx.images-amazon.com/images/I/51gl%2BC0fOpL.jpg,193
9780006480440,MonaLO,316,Mona Lisa Overdrive,2014-08-17 14:54:19.794352+00,http://ecx.images-amazon.com/images/I/31P7N1VJKDL.jpg,175
9780340933992,Nocturnes,488,Nocturnes,2011-08-01 10:55:51.531787+00,http://ecx.images-amazon.com/images/I/518NQNoVvUL.jpg,155
9780930330446,DeathTopHat,286,Death from a Top Hat,2013-03-20 02:12:12.26955+00,http://ecx.images-amazon.com/images/I/61NjeS50Z1L.jpg,80
9780674013827,"",273,Strangers to Ourselves,2016-10-10 08:05:00+00,http://ecx.images-amazon.com/images/I/41sXQxjx0yL.jpg,298
9781784870515,"",242,Rubyfruit Jungle,2018-05-13 21:22:12.18775+00,https://images-eu.ssl-images-amazon.com/images/I/41ukFVyhfcL.jpg,366
9781447262060,SeveredS,400,Severed Streets,2016-05-23 15:46:47.386519+00,http://ecx.images-amazon.com/images/I/51diHXo5ucL.jpg,213
9780141198286,"",160,Call for the Dead,2016-10-03 17:58:00+00,http://ecx.images-amazon.com/images/I/514%2B8jZWULL.jpg,289
9780804798549,"",248,Staged Seduction: Selling Dreams in a Tokyo Host Club,2017-08-05 20:24:56.838164+00,https://images-eu.ssl-images-amazon.com/images/I/510R%2BdSiwLL.jpg,328
9780099531685,"",383,Hungry City,2015-07-15 08:15:19.954171+00,http://ecx.images-amazon.com/images/I/518iu2EQ3VL.jpg,33
9781408888094,"",384,The Silent Companions,2017-10-22 22:20:22.249382+00,https://images-eu.ssl-images-amazon.com/images/I/51McNyDEJvL.jpg,338
9780747568766,JustKids,320,Just Kids,2013-01-11 05:21:23.049097+00,http://ecx.images-amazon.com/images/I/41hxFguDp0L.jpg,101
9781442427648,"",256,In the Hand of the Goddess,2013-12-06 08:31:18.879548+00,http://ecx.images-amazon.com/images/I/51Pfdi8MSkL.jpg,151
9781781689837,"",464,"Hacker, Hoaxer, Whistleblower, Spy",2016-07-31 17:00:40.483824+00,http://ecx.images-amazon.com/images/I/51VuT3219dL.jpg,280
9780091956943,"",320,Artemis,2017-11-23 07:48:23.557149+00,https://images-eu.ssl-images-amazon.com/images/I/51lhqgbB%2BwL.jpg,261
9780751566406,"",448,The Fourteenth Letter,2018-05-01 20:03:34.488415+00,https://images-eu.ssl-images-amazon.com/images/I/61EFrf5D4BL.jpg,358
9781602060784,"",104,The Right Way to Do Wrong,2013-12-31 00:10:25.123365+00,http://ecx.images-amazon.com/images/I/51vBsnRe1HL.jpg,203
9781841496566,ThickertW,504,Thicker Than Water,2016-07-15 22:26:34.905857+00,http://ecx.images-amazon.com/images/I/51HhtWZm5rL.jpg,120
9780007199471,EatingfE,280,Eating for England,2014-09-06 20:50:27.14086+00,http://ecx.images-amazon.com/images/I/51-gRESY1aL.jpg,113
9780285640818,Brilliant,360,Brilliant,2014-05-18 13:49:10.587984+00,http://ecx.images-amazon.com/images/I/41sebN%2B6cNL.jpg,149
9780099534440,TMags,496,The Magicians,2016-09-28 21:14:00+00,http://ecx.images-amazon.com/images/I/516F8ERf1UL.jpg,234
9781848876828,"",256,How to Life Safely in a Science Fictional Universe,2014-09-06 09:09:19.269709+00,http://ecx.images-amazon.com/images/I/51HPj%2BvFgaL.jpg,242
9780007527519,"",288,Five Little Pigs (Poirot),2018-07-07 20:21:06.694372+00,https://images-eu.ssl-images-amazon.com/images/I/51qk5RJRjSL.jpg,5
9780575132504,"",320,Foxglove Summer,2016-01-24 00:34:55.19139+00,http://ecx.images-amazon.com/images/I/51chG4SA4-L.jpg,134
9780007550715,Annihilation,208,Annihilation,2014-10-10 20:36:22.043044+00,http://ecx.images-amazon.com/images/I/61QbiCqeHGL.jpg,11
9780356502427,"",336,Ancillary Mercy,2016-03-01 03:26:57.583696+00,http://ecx.images-amazon.com/images/I/512iz-NF%2BrL.jpg,74
9780006550624,"",320,The Napoleon of Crime,2015-03-27 23:13:28.189038+00,http://ecx.images-amazon.com/images/I/51QJ0QcWHFL.jpg,116
9781447249764,"",256,Frog Music,2014-09-07 19:07:45.528587+00,http://ecx.images-amazon.com/images/I/51Hbv6vW9WL.jpg,206
9781781168660,"",347,Wolves of London,2014-12-26 23:03:06.79076+00,http://ecx.images-amazon.com/images/I/61jeyIi6u-L.jpg,82
9780142429068,"",496,Ghost Stories,2011-10-04 02:55:37.370972+00,http://ecx.images-amazon.com/images/I/51r4yZUvw5L.jpg,148
9780312968304,"",322,"Thrones, Dominations",2016-12-22 11:49:51.247083+00,http://ecx.images-amazon.com/images/I/5132Wz5BVCL.jpg,19
9780374227760,"",272,Other Minds,2018-05-03 20:06:02.906106+00,"https://images-na.ssl-images-amazon.com/images/I/51BjXkGJ0pL._SX331_BO1,204,203,200_.jpg",360
9780553587197,"",225,A Choir of Ill Children,2014-09-02 21:35:23.886151+00,http://ecx.images-amazon.com/images/I/51NDJGDIDML.jpg,67
9780441013654,AtrocityA,345,The atrocity archives,2012-06-08 12:50:01.232233+00,http://ecx.images-amazon.com/images/I/51H08WMPDTL.jpg,147
9780575097643,"",384,Whispers Under Ground,2012-08-20 01:07:23.350512+00,http://ecx.images-amazon.com/images/I/61XDcvMRg3L.jpg,134
9780061714313,"",448,Kill the Dead,2013-07-12 18:40:00.82344+00,http://ecx.images-amazon.com/images/I/51zP4f0hHvL.jpg,205
9780340952764,"",933,Needful Things,2013-02-27 05:40:02.26515+00,http://ecx.images-amazon.com/images/I/41Q9xYm8aML.jpg,123
9780141040349,"",435,Pride and Prejudice,2015-12-29 21:38:50.759341+00,http://ecx.images-amazon.com/images/I/51W6GCO9BwL.jpg,215
9781447273264,Sher,336,Who Killed Sherlock Holmes?,2016-05-23 15:46:47.523157+00,http://ecx.images-amazon.com/images/I/51CF62wZknL.jpg,213
9781609452339,ThoseWhoStay,400,Those Who Stay and Those Who Go,2016-01-13 22:49:46.989768+00,http://ecx.images-amazon.com/images/I/51mW8baA3YL.jpg,235
9781903254868,"",368,Satanic Panic,2017-03-13 23:32:59.261031+00,https://images-eu.ssl-images-amazon.com/images/I/514DdMy4PPL.jpg,"317,316"
9780857520937,"",384,This House is Haunted,2013-05-25 20:11:59.27211+00,http://ecx.images-amazon.com/images/I/51Y8C3JTxjL.jpg,186
9781594632433,"",235,Happiness by Design,2015-07-05 12:52:51.250641+00,http://ecx.images-amazon.com/images/I/41e13pkIBfL.jpg,249
9780990339311,"",372,The Long Way Down,2015-11-07 22:43:49.179439+00,http://ecx.images-amazon.com/images/I/51pWrdH2H4L.jpg,191
9781937557003,DesigningforE,104,Designing for Emotion,2012-07-20 13:54:31.528542+00,http://ecx.images-amazon.com/images/I/31jmLLi9E1L.jpg,238
9780330534697,"",288,Mr Fox,2016-12-08 22:37:02.665931+00,http://ecx.images-amazon.com/images/I/41lvUor0-PL.jpg,299
9781848313071,Etym,260,The Etymologicon,2014-09-06 20:50:43.204198+00,http://ecx.images-amazon.com/images/I/51WMQXMLnTL.jpg,247
9281000000001,CoffeeKale,236,When Coffee and Kale Compete,2017-01-27 23:07:49.813511+00,https://s3-eu-west-1.amazonaws.com/shelvdpics/9281000000001.png,10308
9780857388049,CuriousW,600,Curious Warnings,2012-08-06 01:44:09.922838+00,http://ecx.images-amazon.com/images/I/517QZXBJtlL.jpg,161
9780745644042,ComfortOT,300,The Comfort of Things,2015-09-05 21:09:53.726023+00,http://ecx.images-amazon.com/images/I/41KMRd0fDLL.jpg,117
9781492931331,ThreeGhosts,146,Three Winter Ghosts,2015-08-14 20:52:15.273902+00,http://ecx.images-amazon.com/images/I/51rca7OZEyL.jpg,189
9780340998441,"",369,The Teleportation Accident,,"",346
9781908968982,Rabbitb,352,The Rabbitback Literature Society,2014-03-10 22:36:54.301554+00,http://ecx.images-amazon.com/images/I/51ApGLck0HL.jpg,2
9781408870587,"",288,Why I'm No Longer Talking to White People About Race,2018-05-01 20:03:42.682861+00,https://images-eu.ssl-images-amazon.com/images/I/51C-e3lQLRL.jpg,10311
9781594202117,ManualoD,278,The Manual of Detection,2013-01-28 05:08:11.03056+00,http://ecx.images-amazon.com/images/I/51H4trrT8kL.jpg,21
9789063693817,Eatcaketoo,112,How to have your cake and eat it too,2015-12-29 21:53:47.021877+00,http://ecx.images-amazon.com/images/I/41sqly86eGL.jpg,244
9780008124786,"",272,The Ipcress File,2016-10-14 22:23:00+00,http://ecx.images-amazon.com/images/I/51y8ZVnVv4L.jpg,294
9788861921573,Drood,836,Drood,2015-01-16 22:24:40.561584+00,http://ecx.images-amazon.com/images/I/31V9nL0%2BnqL.jpg,158
9780007492787,"",336,The Palace of Curiosities,2016-01-03 21:12:57.876049+00,http://ecx.images-amazon.com/images/I/51gfXA0uSOL.jpg,210
9781476781891,Gjole,352,Gentleman Jole and the Red Queen,2016-06-07 20:16:07.305727+00,http://ecx.images-amazon.com/images/I/61-6VLYudCL.jpg,266
9781925228014,"",400,Come As You Are,2016-05-24 21:54:40.463156+00,http://ecx.images-amazon.com/images/I/41TJyZFbKJL.jpg,29
9780752851372,HollowM,213,The hollow man,2011-12-15 03:20:08.24092+00,http://ecx.images-amazon.com/images/I/5169e3SMMzL.jpg,24
9781905802128,Thirteen,256,Thirteen,2011-08-13 13:33:25.933917+00,http://ecx.images-amazon.com/images/I/41zTDYRFdzL.jpg,38
9780819562982,Triton,312,Trouble on Triton,2015-08-06 13:45:17.733767+00,http://ecx.images-amazon.com/images/I/41oOM0KH51L.jpg,98
9780007182138,TokyoC,405,Tokyo Cancelled,2013-05-23 22:15:01.66569+00,http://ecx.images-amazon.com/images/I/41QDZFB34PL.jpg,243
9780857205377,"",432,The English Monster,2017-02-05 00:00:39.015433+00,https://images-eu.ssl-images-amazon.com/images/I/51rRaU%2B18uL.jpg,312
9780007148233,HomeJM,480,Home,2011-07-30 19:07:15.630323+00,http://ecx.images-amazon.com/images/I/5164NMMXYML.jpg,137
